x,y,z,label,radius,curvature,torsion
103.397,75.9182,1.64166,6,2.47003,0.0621309,-0.0265133
103.227,75.9179,2.26256,6,2.44184,0.0586864,-0.0327016
103.079,75.9185,2.893,6,2.6499,0.0548415,-0.0431613
102.953,75.9194,3.53207,6,2.59602,0.050486,-0.0602208
102.847,75.9199,4.1787,6,2.62908,0.0456306,-0.0887801
102.787,75.9195,4.61334,6,2.59061,0.0422127,-0.117654
102.711,75.917,5.2695,6,2.51928,0.0370774,-0.183299
102.651,75.9111,5.92906,6,2.49431,0.0325325,-0.282047
102.604,75.8999,6.58988,6,2.60536,0.0298519,-0.385508
102.567,75.8815,7.2495,6,2.61457,0.0307101,-0.41012
102.539,75.8535,7.90512,6,2.48433,0.036068,-0.328217
102.524,75.8281,8.33849,6,2.48433,0.0419883,-0.254209
102.504,75.7775,8.98052,6,2.42972,0.0537223,-0.161582
102.487,75.7091,9.60987,6,2.46503,0.0682838,-0.0982623
102.468,75.6193,10.223,6,2.47872,0.0852874,-0.0558306
102.448,75.5045,10.8163,6,2.48433,0.104293,-0.0269784
102.425,75.361,11.3863,6,2.59211,0.124588,-0.00548439
102.407,75.2477,11.7517,6,2.57252,0.1383,0.00682594
102.377,75.049,12.2758,6,2.48647,0.157929,0.0215357
102.342,74.8137,12.7686,6,2.69264,0.174401,0.0316821
102.304,74.5397,13.2283,6,2.77121,0.185032,0.039051
102.262,74.2261,13.6537,6,2.58181,0.187367,0.0447967
102.234,73.9951,13.9183,6,2.70093,0.183879,0.0477835
102.191,73.6165,14.2872,6,2.76789,0.171744,0.0510887
102.148,73.2012,14.6241,6,2.71952,0.152969,0.0532167
102.107,72.752,14.9319,6,2.87813,0.129749,0.0554572
102.069,72.2728,15.2144,6,2.92728,0.104108,0.0599016
102.034,71.7683,15.4761,6,2.9217,0.0774552,0.0702514
102.013,71.4204,15.6415,6,2.9217,0.0595017,0.0871169
101.983,70.8859,15.8805,6,2.93806,0.0326915,0.196205
101.957,70.3419,16.1139,6,2.99245,0.00844419,2.47037
101.932,69.7955,16.3479,6,2.9762,0.0235712,0.353015
101.906,69.2539,16.5887,6,2.94529,0.0509441,0.100202
101.879,68.7247,16.8419,6,2.9273,0.0798432,0.0542512
101.859,68.3827,17.0202,6,2.92366,0.100005,0.0405337
101.823,67.8915,17.3052,6,3.03081,0.131707,0.0273874
101.779,67.4332,17.6143,6,2.99628,0.164981,0.0167922
101.727,67.0153,17.9499,6,2.71016,0.198879,0.00598388
101.663,66.6449,18.3131,6,2.85407,0.231367,-0.00662915
101.589,66.3282,18.7039,6,2.50257,0.259549,-0.0199064
101.534,66.1495,18.979,6,2.58185,0.274631,-0.0283567
101.443,65.9337,19.4118,6,2.51893,0.289976,-0.0409593
101.344,65.7836,19.8659,6,2.43247,0.295273,-0.053656
101.239,65.7015,20.3374,6,2.50144,0.290616,-0.0653829
101.133,65.6885,20.8217,6,2.46541,0.277917,-0.0757566
101.062,65.7184,21.1493,6,2.41407,0.266348,-0.0819586
100.959,65.8204,21.644,6,2.30688,0.246421,-0.0903308
100.864,65.9891,22.138,6,2.35422,0.225317,-0.0980378
100.782,66.2219,22.6265,6,2.30198,0.204407,-0.106152
100.717,66.5146,23.1047,6,2.1969,0.18439,-0.116009
100.672,66.8623,23.5686,6,2.1691,0.165792,-0.126439
100.656,67.1217,23.8683,6,2.13226,0.15447,-0.133315
100.655,67.5472,24.3017,6,2.07061,0.139223,-0.143489
100.684,68.0101,24.7141,6,2.02419,0.125898,-0.154568
100.745,68.503,25.1048,6,2.01036,0.114285,-0.169451
100.842,69.0183,25.4741,6,1.99059,0.10438,-0.187988
100.973,69.5486,25.8231,6,1.95382,0.0963128,-0.208877
101.08,69.9067,26.0454,6,1.83807,0.0920806,-0.222547
101.271,70.4454,26.365,6,2.01543,0.0877233,-0.238574
101.496,70.9796,26.6704,6,1.81515,0.0860265,-0.243917
101.754,71.5025,26.9646,6,1.94477,0.0871136,-0.234743
102.044,72.0078,27.2507,6,1.82417,0.0909088,-0.210561
102.254,72.3318,27.4384,6,1.82857,0.0947815,-0.187945
102.591,72.7948,27.7173,6,1.86079,0.102163,-0.148067
102.953,73.2256,27.9952,6,1.83138,0.110757,-0.107811
103.338,73.62,28.2734,6,1.94454,0.119777,-0.0711529
103.744,73.9744,28.553,6,1.88916,0.128461,-0.0364818
104.168,74.2863,28.8341,6,2.017,0.136069,-0.0032656
104.46,74.4695,29.022,6,1.94719,0.140212,0.0162999
104.911,74.7062,29.3037,6,2.02098,0.144649,0.0426136
105.376,74.8968,29.5836,6,1.89784,0.146649,0.0662463
105.854,75.0414,29.8596,6,1.702,0.146087,0.0854889
106.345,75.1408,30.1291,6,1.77929,0.143101,0.0978371
